id	name	screen_name	statuses_count	followers_count	friends_count	favourites_count	listed_count	default_profile	default_profile_image	location	description	description_has_url	description_url	followers_to_following_ratio	verified_type	verified	is_blue_verified	has_graduated_access	can_dm	media_count	has_custom_timelines	has_verification_info	possibly_sensitive	response_count	most_responded_user	retweet_ratio	engagement_rate	top_words	tweets_count	hashtags_per_tweet	mentions_per_tweet	duplicate_content_ratio	is_fake
986966838801321984	Stugotz’s Personal Record Book	StugotzPRB	652	3461	1699	736	24	True	False	Not Mars	Kevin Durant is losing rings daily, JJ Watt is a fraud, and this Elon Musk guy is a quack; how bout that?  *parody account*	False		2.03708063566804		False	False	True	False	85	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
759751554	Tolu Michaels | Personal Brand Strategist	ToluMichaels_	761	883	336	180	3	False	False		Bestselling Author (https://t.co/qz2qgC0tNz). I teach digital entrepreneurs how to position themselves as go-to leaders. Get your Free Personal Branding Blueprint👇🏾	True	http://showupbook.co	2.6279761904761907		False	False	True	False	6	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
193244121	BT Personal Injury	btpi	2471	1100	256	133	23	False	False	Reading, England	"News and views from Boyes Turner personal injury lawyers. Working with you...every step of the way.
Tweets by Annabelle, Claire, Kim, Laura, Melloney & Martin."	False		4.296875		False	False	True	False	355	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
279228379	ThePragmaticPersonalTrainer	ThePragmaticPT	4144	2422	141	1626	60	False	False	Essex	Training athletes to improve at sport and training regular people to improve at the sport of life! For a good laugh follow my alter ego @ThePrattishPT	False		17.177304964539008		False	False	True	False	688	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
876158149	Personal Power Fitness	PTRKR125	28852	4818	3976	67172	9	False	False	England, United Kingdom	- Online Nutrition & Training Plans TAILORED to YOU! 💪🏼 - ⚽️ Specialising in Football Programmes (Off/Pre/In-Season) + 1-1 Sessions ⚽️ - DM for details!	False		1.2117706237424548		False	False	True	True	300	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1173475610	DontTakeItPersonal	DTIPodcast1	8	1440	678	963	18	False	False	Dallas, Texas	Award winning podcast | 1 Million Streams | Hosts: @jaywiletc @hollywoodkas @nahm_dee | Past guests: Benny The Butcher, Jason Weaver, Andrew Schulz, Miko Grimes	False		2.1238938053097347		False	False	True	False	1	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1365535422	Helen Furlong Personal Travel Agent	skiingfurlongs	5334	621	688	12618	17	True	False	United Kingdom	Award winning Personal Travel Agent - 38 years in TRAVEL. Skier. Mum. Wife. Always on the go	False		0.9026162790697676		False	False	True	True	279	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
33886972	Challa SSJ Ram Phani, Personal Excellence Coach	cramaphani	17145	1196	1111	88	17	False	False	Hyderabad, India	Personal Excellence Coach, Author, Trainer, Certified Career Transition Coach, ADECCO-LHH, CTF,  CAMI, USA, Certified 'Welchway' Leadership Trainer, JWMI, USA	False		1.0765076507650766		False	False	True	False	668	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
85665113	Jen Holzman, She/Her (Personal)	IAmJHolzman	4196	676	1190	3066	59	False	False	Tampa, FL	VP Agency Services w/ Inflow. Home chef, wonder junkie, dog parent.  Search and Operational optimization is my thing. My tweets are my own.	False		0.5680672268907563		False	False	True	False	355	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
758337181429751810	Juan A. Navas-Cortés 😷 (personal)	janavascortes	3720	1310	1780	3650	14	False	False	Córdoba, España	Research Scientist. Plant Pathologist. Epidemiology. @IAS_CSIC @CSIC. Olive diseases, Verticillium, Xylella fastidiosa, Climate change. All views are on my on	False		0.7359550561797753		False	False	True	False	221	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1262401163816828928	Personal Disclosures	perdisclosures	2485	368	2300	3954	1	True	False		Media company, storytelling platform, and Stitcher Top 100 comedy podcast. Best-selling authors guest star.	False		0.16		False	False	True	True	36	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
30189374	Mike Thacker	MikeT_Personal	10185	301	868	6065	12	True	False	Brixton,London/Brighton	This is personal (not work) so read AYOR. That said, my tweets are mainly vacuous. Oft misunderstood, I never intend to be negative, so do be nice to me.	False		0.3467741935483871		False	False	True	False	497	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
376432877	EdBethell personal	edjbethell	470	441	1336	1296	0	True	False			False		0.3300898203592814		False	False	True	False	27	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
252656134	Neil Binkley, The Personal Photography Project	NeilBinkley	1255	360	700	110	22	False	False	Philadelphia, PA	"Neil Binkley, Founder of The Personal Photography Project (@tppp_photo), podcaster, designer and photo consultant. 

https://t.co/bizoVNacGW
https://t.co/fWDuq1EIW6
https://t.co/S4vjagRWVK"	True	http://tppp.photo,http://photopodpod.com,http://neilbinkley.com	0.5142857142857142		False	False	True	False	25	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1016329420980842496	Catherine | Personal Development & Self-Awareness	cathisonline	289	3424	6	669	37	False	False	Georgia	#inspiration, #motivation, #personaldevelopment & exploring my inner and external world	False		570.6666666666666		False	False	True	False	0	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
800034037	PersonalFinance	Personalfinng	3581	757	58	129	7	False	False	Lagos,Nigeria	Savings & Investments, Insurance & Pension, Personal Tax, Tuition, Health, Real Estate, Islamic Finance and Non-interest Finance, Wills & Trusts, Fin.Inclusion	False		13.051724137931034		False	False	True	False	580	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
125418988	Body Design Personal Training	BodyDesignPT	4510	2385	787	302	10	False	False	Atlanta, GA	Get the Results You Want with a Personal Trainer! Request a FREE consultation! Founded in 1999. In-person or Online Training	False		3.0304955527318933		False	False	True	False	891	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
798419234242129920	FITIFY - fitness that gets personal	FitifyApps	92	817	61	129	7	False	False	New York City	"App of the day in 70+ countries.
Try our new 1-on-1 personal training free at https://t.co/cjSUxJEJGc"	True	http://plus.gofitify.com	13.39344262295082		False	False	True	False	44	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3567842057	Personal Development Guide	persdevl	2133	4062	2806	1	114	True	False			False		1.4476122594440484		False	False	True	False	0	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
21630549	The Roving Stove - Personal Chef Service	therovingstove	6142	1053	421	60	38	False	False	Los Angeles, CA	Afford yourself the luxury of time and let Julie Anne take care of the cooking. Fresh, flavorful, and from the heart, each dish is a work of art.	False		2.501187648456057		False	False	False	False	261	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
19094597	Neil Barr - Personal Profile 🏴󠁧󠁢󠁳󠁣󠁴󠁿	Generation_x	12206	1037	362	4027	48	False	False	Greenock, Scotland	Scottish landscape photos by Neil Barr, NB Photography. Politics, photos + more. Just photos try @NeilBarr Prints: https://t.co/3WKvRDtL26 #ProIndy © All Rights Reserved	True	http://neilbarr.co.uk	2.8646408839779007		False	False	True	False	4746	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
26758665	Neinstein Personal Injury Lawyers	NeinsteinLaw	3059	1875	604	421	53	False	False	Toronto, Ontario	Transforming the lives of catastrophically injured people.	False		3.104304635761589		False	False	True	False	794	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
897392259682885632	Personal Finance Advice	adv_finance	992	1663	1333	577	16	True	False	www.districtmediafinance.com	Personal finance, comic books and more. PF Advice is one of the sites owned by District Media Finance. Visit https://t.co/cUOLB2pkCM	True	http://www.districtmediafinance.com	1.2475618904726182		False	False	True	False	453	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
602802469	FD.Personal_Injury	ForsterDeanPI	3567	1178	1822	22	27	True	False	Nationwide	We have over 20 years experience claiming personal injury compensation on your behalf to enable you to move forward with your life after an accident	False		0.6465422612513722		False	False	True	False	45	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3309499840	Kingsley Online Personal Trainer	Kingsley_BTL	3800	1007	695	3740	3	True	False	Nottingham	𝙄 𝙃𝙚𝙡𝙥 𝙋𝙚𝙤𝙥𝙡𝙚 𝙄𝙢𝙥𝙧𝙤𝙫𝙚 𝙎𝙩𝙧𝙚𝙣𝙜𝙩𝙝 𝙖𝙣𝙙 𝙋𝙤𝙬𝙚𝙧 𝙩𝙤 𝙈𝙖𝙭𝙞𝙢𝙞𝙨𝙚 𝙎𝙥𝙤𝙧𝙩𝙞𝙣𝙜 𝙋𝙚𝙧𝙛𝙤𝙧𝙢𝙖𝙣𝙘𝙚	False		1.4489208633093524		False	False	True	True	564	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
50736471	It’s Not Personal...🙄	NewsyOneToo	7542	1888	1993	903	31	False	False	California	❤️🇺🇸💙 Unapologetic Patriot 🇺🇸  History matters. Keep politics out of schools. Tennis enthusiast 🎾 No patience for hate, ignorance or lies.	False		0.9473156046161564		False	False	True	True	877	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
353518112	Davon Harvey Personal Trainer	DavonHFitness	46850	1290	1222	69559	14	False	False	252	Calisthenics/Gym/Home Workouts @BodyBuildingCom @QuestNutrition Discount https://t.co/dTVkbd1AZg 15% off code DavonH15	True	http://fnxfit.com	1.055646481178396		False	False	True	True	5	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3309216400	Personal Health	HealthRathmines	358	777	769	452	8	False	False	Dublin City, Ireland	"Exercise specialists-Physio & OT.Exercise is a miracle drug for many medical conditions- it’s all about the correct dosage!!
https://t.co/Tf7p6VlCrV…"	True	http://linktr.ee/personalhealth	1.010403120936281		False	False	True	True	131	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
224798373	Kristen Dyck | Personal Brand Strategist	kristendyck_	996	530	790	3212	12	False	False	Calgary, AB	AVRO Creative.  She/her. 🌏 Speaker | Personal Branding ✨Communicate your value and share it effectively.   ⬇️ Book me to speak at your event or company.	False		0.6708860759493671		False	False	False	False	110	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1001827712594563074	Silverwing Personal Flight	teamsilverwing	127	223	34	918	6	True	False	Delft, Nederland	We are a team of young engineers from TU Delft developing an all-electric personal VTOL aircraft. Join us our exciting journey to the @goflyprize and beyond...	False		6.5588235294117645		False	False	True	False	65	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
264867627	Scott Johnson | PersonalPixels	personalpixls	3171	1027	907	988	44	False	False	Easton, PA	PA based graphic designer/photographer. I tweet mostly about graphic design, photography, art, comics, & related topics. Fitness & beer enthusiast. Eagles Fan.	False		1.1323042998897463		False	False	True	False	338	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
289007857	The Personal Trainer	SiMac_PT	9524	1488	0	1239	33	False	False	Shrewsbury, Shropshire	Personal Trainer & Nutritionist in the Shropshire area delivering unique,bespoke fitness sessions. Director of @UKmudrun, @shrewsbury10k, @eastmidlands10k	False		0.0		False	False	False	False	110	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
417849670	Specifix Physiotherapy & Personal Training	SpecifixStudio	117	635	0	973	2	False	False	Southend-on-Sea, Essex	Physiotherapy & Personal Training. Leigh-on-Sea, Essex. Proud Sponsors of @CatholicUtdFC 🟢⚪️	False		0.0		False	False	False	True	5	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
276455612	Jay personal trainer	ptbrighton	2856	1374	363	39	52	False	False	Brighton & Hove	Jason Isaacs ,Personal trainer Brighton.  Hiit☆Box☆Lift☆kettlebells	False		3.7851239669421486		False	False	True	False	693	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
298001962	ZL	ZulPersonal	89810	806	342	11381	22	False	False	Johor Timur	Online space is so toxic. Gonna stay away for a bit.	False		2.3567251461988303		False	False	True	False	1401	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
484088855	Online Personal Trainer	topsathletic	12299	2200	1361	39304	25	False	False	Manhattan, NY	Pay with crypto to Subscribe to our Online Personal Training membership: https://t.co/8CK1RMVcDd	True	https://www.facebook.com/groups/745422825579594/?ref=share_group_link	1.6164584864070537		False	False	True	True	300	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1195012320222576642	ChetanGill CG@Personal Finance	cg_chetangill	2714	1515	1181	2692	6	True	False	Chandigarh 	Financial Services. Financial Literacy/Investor protection-Mutual Fund and stock market enthusiast.24 years of professional experience. Retweets not endorsement	False		1.2828111769686703		False	False	True	True	93	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
39104576	Personal Injury Law	farrahmartinez	976	1164	1388	283	0	True	False	Houston	Farrah Martinez Law Firm is a personal injury lawyer that helps injury victims seek maximum recovery.	False		0.8386167146974063		False	False	True	False	794	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1653532478	Budget and the Bees - Personal Finance	BudgetandBees	1557	1822	1813	1874	18	False	False		Providing buzz-worthy life tips for the busy-bees. Budget and the Bees is one of the sites owned by District Media Finance. Visit https://t.co/NSJAtzq2qK	True	http://www.districtmediafinance.com	1.0049641478212907		False	False	True	False	646	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1257400878388121600	Launch Personal Finance	launch_pf	800	730	802	1001	15	True	False		Helping you achieve Financial Independence by curating 3 great personal finance blogs each day. Sign up for the newsletter at https://t.co/jLlPDNvneV	True	http://LaunchPersonalFinance.com	0.9102244389027432		False	False	True	False	99	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
134472545	Jerry Kinard|Personal Finance Coach	drjerrykinard	23245	750	961	16593	33	False	False	Raleigh, NC	Personal Finance Coach|#Tithing #Saving #Investing #DebtReduction #FinancialLiteracy	False		0.7804370447450573		False	False	True	True	136	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1573590415	Yimika. || JustShopp- UK Personal Shopper 🇬🇧	oluwayimika_	12008	1627	1287	11116	2	False	False	United Kingdom	The king’s daughter 👸. || We help you shop from your favourite UK stores and ship conveniently to Nigeria (Lagos & Abuja) 🇳🇬.	False		1.2641802641802642		False	False	True	True	110	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
364560809	Adelina | Personal & Business Mentor	adelinaverse_	497	826	860	998	6	False	False		Mentor & NFT Collector + Creator | Marketing Strategist | Content Creator | Mystic	False		0.9604651162790696		False	False	True	True	74	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
180352890	Travel Counsellors - Marisa	PersonalTAgent	2823	805	1839	806	24	False	False	Scotland, United Kingdom	PERSONAL TRAVEL AGENT~Queen's Award Winning Company.Follow for great Travel Tips, Offers, News, ATOL, ABTA 100% Financial Protection. LET YOUR DREAM TRIP BEGIN!	False		0.4377379010331702		False	False	True	True	61	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
3008494628	Traffic Technology Services Inc.	PersonalSignal	752	454	462	518	20	False	False	Beaverton, OR	Information service provider for connected and automated vehicle applications. Personal Signal Assistant® #V2X #ThisIsITS #SmartCities #GovTech	False		0.9826839826839828		False	False	True	True	269	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1182120718181355525	John Sandoval (Its Personal)	spacejunkgaiden	1682	92	128	2788	0	True	False		bio etheric laser	False		0.71875		False	False	True	True	264	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
445149559	Sandra S (Personal Account)	macleodmom_runs	4713	689	2470	12746	27	True	False	Vancouver, BC	🇨🇦👩‍⚖️Proud mom and grandma who loves to run. Tweets promote law, military, running and fitness. Views are strictly my own	False		0.2789473684210526		False	False	True	False	114	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
15205725	premub-TweetsArePersonal	premub	3343	378	1198	855	5	False	False	Trivandrum	Staff Writer- @Onmanorama Don't walk in front of me, I may not follow; don't walk behind me, I may not lead; walk beside me, and just be my friend.Camus	False		0.3155258764607679		False	False	True	False	148	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
137408802	Galor personal chef	Galorchefs	2259	663	0	1	36	False	False	London	We are a London personal chef and private chef service.	False		0.0		False	False	True	False	627	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
104300783	Personal Trainer	WorkoutSmart	528	1693	263	6	26	False	False	Canada	Stouffville's favorite people for health & fitness at home. Experienced, über-qualified, older-adult certified personal trainers make it fun & safe to get fit.	False		6.437262357414449		False	False	True	False	8	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
4743801135	Personal Shopper🛍• Insta- @shopersonall	aishaa_sambo	10027	1365	104	848	6	True	False	London, England	✨ Online Store ✨Personal Shopper 🛍 ✨ Authentic Bags, Shoes , & more ✨Women , Men & kids ✨Follow On IG @shopersonall✨🇬🇧✨ DM STRICTLY FOR BUSINESS!	False		13.125		False	False	True	True	1202	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
312673782	Mush | 🚫 personal comms closed	mushlicious	3237	6846	447	947	97	False	False		"イラストレーター. Illustrator. He/Him. 日本語/English/ID ok.
DM/Mail regarding commissions.
【Commission】→https://t.co/7zeAjqqO9U
【Mail】→kanmusukimkii@gmail"	True	http://bit.ly/3N0fTlU	15.31543624161074		False	False	True	True	125	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2562457405	Your Personal Brand	DYPBTO	4016	762	267	1202	63	False	False	Toronto	The Discover Your Personal Brand Conference returns to Toronto August 2018 💡 Presented by Raeallan, @NowCreates, @TELUS	False		2.853932584269663		False	False	True	False	431	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1648177363	UF Health Precision Medicine	UFPersonalMed	717	755	215	79	24	True	False	Gainesville, FL	The official Twitter account of the UF Health Precision Medicine Program	False		3.511627906976744		False	False	True	False	26	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2848994548	YOUR Personal Training	yptuk	5151	1964	1928	740	35	True	False	Nationwide	Providing sustainable careers for fitness professionals across the UK #personaltraining #yptuk #fitness #gym	False		1.0186721991701244		False	False	True	False	4726	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1135536152142909445	a close personal acquaintance	illfection	1167	929	588	27316	1	True	False	Melbourne, Australia	FREE BEER!!! BOOBS!!!! Now that I have your attention, there are no free beer and boobs in life. You need to get a job. Or just follow me?	False		1.5799319727891157		False	False	True	False	175	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
52998189	SG (personal)	simghita	6643	618	256	4380	27	False	False		All about life #culture #nature #education 📍RT≠endrsmt	False		2.4140625		False	False	True	False	58	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
569321808	Dr.Jamil Ahmad personal account	DrjamilUNFPA	896	377	556	4148	0	True	False	islamabad Pakistan	"views and comments are my personal.. 
 working for improving lives of women &girls of Pakistan."	False		0.6780575539568345		False	False	True	False	52	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
18771406	Steve Eckert- Personal Discipline and Development	SteveEckert_OTD	13427	959	1552	7	21	False	False	Orange County, California	I help entrepreneurs and professionals Operate to Dominate in their Mind, Body, and Business.	False		0.6179123711340206		False	False	True	False	6093	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
715878657617633281	Shekhar kumar ;Tweets are personal	shekharkhetan	1729	248	455	15393	0	False	False	New Delhi, India	A nobody in greater scheme of things, Human being, a learner, IRS officer, Dipsite, KMC fellow, Denobilian, Saraswati Shishu Mandir student, Dreamer !!!	False		0.545054945054945		False	False	True	False	79	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1213229285583945728	Jade Phoenix • may as well be my personal	Imperatrix_Jade	10467	451	622	178732	3	True	False		"If I follow you for Pokémon/AC/Star Trek and you don't like it I'll unfollow! • 
26, they/he, 18+ Content Creator (DMs for Business Only)"	False		0.72508038585209		False	False	True	True	56	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1187828928	Emma’s Personal Account	TheERRose	25844	636	1210	87948	25	False	False	She/Her	Directs @Ch1Con. Work in @roanokereview	False		0.5256198347107438		False	False	True	False	725	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
617206398	PersonalIndependence	PISCIC	3010	410	688	2434	16	False	False	London and Surrey 	Behavioural service provider. We hold everyone accountable for their behaviour in the room and we are on a mission to reform education...	False		0.5959302325581395		False	False	True	True	1059	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1508804573833711626	Katie Barrett Personal Tutor	drkatiebarrett	25	154	141	20	1	True	False	International, via Zoom	Personal tutor specialising in biology related subjects for undergrads and higher education. Dissertation planning, statistics, proofreading.	False		1.0921985815602837		False	False	True	False	3	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
2616628830	Ethan Hunt’s personal friend	likebricksdont	87185	342	348	129689	8	False	False		promise not to use anything posted here against me	False		0.9827586206896552		False	False	True	False	3222	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1257059452924108802	Alyssa| Personal Travel Planner and Blogger	famousfrayling	4533	6446	5510	8421	33	True	False	South West, England	🇺🇸 to 🇬🇧 | Family Travel and Lifestyle Blogger | Personal Travel Planner |	False		1.1698729582577132		False	False	True	False	172	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1227674912359354368	Create a Personal Brand	BrandingHowTo	463	1245	6	102642	13	True	False	Madison Ave in Your Town	10 lesson course that teaches how to implement content marketing tactics such as blogging, video, podcasting & more	False		207.5		False	False	True	False	20	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1356253943869923328	Personal Development Network UK	PDNetworkUK	869	1387	425	1181	6	True	False		A network for #PersonalDevelopment Leads to network, share resources/ideas and talk all things student PD! Chaired by #TFAmbassador 2013.	False		3.263529411764706		False	False	True	True	100	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1101450335573417984	HIGHSTREET & LUXURY PERSONAL SHOPPER	ShoppedbyTems	95052	1812	698	431	7	True	False		PBD0301 • 📱 08127715328 x 09031933819 • 10 - 12 BUSINESS DAYS STANDARD DELIVERY • INSTAGRAM x SNAPCHAT : SHOPPEDBYTEMS	False		2.595988538681949		False	False	True	True	9018	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
14994447	Personal Yoga	PersonalYogaLDN	14952	893	404	17	12	False	False	London, England	Top Yoga Teachers delivering private yoga lessons anywhere in London.	False		2.2103960396039604		False	False	True	False	3939	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
184529746	FitCamps Weekends Up Close and Personal	FitCampsUK	2829	2256	1769	79	13	False	False	RibbyHall.co.uk nr Preston	The Fitness convention Oldest Founded in 1990 by @lydiafitcamps, FitCamp29  2019 is 8th -10th  Nov @ribbyhall. DM for event info/group discounts/trade stands.	False		1.275296777840588		False	False	True	False	227	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
923009627821928450	PersonalFiGuy	PersonalFiGuy	555	761	664	767	4	False	False	Midland, MI	Husband. Engineer. Personal finance blogger. Focused on financial independence, self investments, and eliminating debt. Looking for the next great side hustle!	False		1.1460843373493976		False	False	True	False	38	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
832618380	Akava	AkavaRy	13965	12310	856	9250	95	False	False	Helsinki	Akava on korkeakoulutettujen työmarkkinakeskusjärjestö, jossa on 36 jäsenliittoa ja yli 600 000 jäsentä.	False		14.380841121495328		False	False	True	False	2386	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
159628930	Cheryl T Campbell | Business & Personal Growth	CherylTCampbell	2635	1346	2224	24	29	False	False	Connecticut	Husband to Al, mom to Ian. I talk about how to turn your passion into a profitable online business. But who really cares about that? I want to know about you!	False		0.6052158273381295		False	False	False	False	231	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
75413423	TripJenningsVideo	TripPersonal	71	590	192	331	7	True	False	Portland, OR	Director, DP at Balance Media. Working to inspire and educate by lifting up voices of folks far smarter than me. Inspired by the beauty in people and nature.	False		3.0729166666666665		False	False	True	False	4	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
552159429	Alissa Todd | Financial Advisor | Personal CFO	alissatodd_	1023	789	339	467	5	False	False		Helping ambitious women build generational wealth & keep more of what you earn. Securities offered through LPL Financial, Member SIPC https://t.co/YQges4Pr3F	True	http://sipc.org	2.327433628318584		False	False	True	True	214	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1482929767166926852	Web3, or bust. || personal account	web3orbust	660	224	143	1528	6	True	False	Decentralized	Realizing the promise of #web3, or bust. #Crypto Operator, Advisor, Strategist. Views my own. #Blockspace is a commodity. The #EVM is a business moat, for now.	False		1.5664335664335665		False	False	True	False	25	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
405666170	Personal CFO	WRPersonalCFO	5216	779	2175	5593	125	True	False	Waterloo and Halton Regions	Independent Certified Financial Planner (CFP) and CPA delivering financial empowerment and financial peace of mind. #AgeFriendly #Responsible Investing #ESG	False		0.3581609195402299		False	False	True	False	311	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
922390135995535360	Personal Tokens	PersonalTokens	117	229	97	95	5	False	False			False		2.3608247422680413		False	False	True	False	17	False		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1094614116	CW Personal injury & Medical negligence team	PI_MedNegCW	4087	1022	1532	1387	26	False	False		We have decades of experience of working with & acting for those who suffered an injury as a result of medical negligence or have been involved in an accident.	False		0.6671018276762402		False	False	True	True	588	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
1541735149766905859	Sofie Skye 🩷 Personal Page 🩷	sofieskyesecret	93	4184	34	98	0	True	False	click the secret Iink ⇨	UNLIMITED content in the Iink below ♡｡･:*★:･ﾟ♡ ONLY alt: @ sofieskyemodel	False		123.05882352941175		False	False	True	False	60	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
744685909891751936	Jennifer - Personal Finance Educator	jenns2sense	2085	6559	5869	3676	33	False	False	Atlanta, GA	Creator of The Adulting Academy covering topics from budgeting to lifehacks to make #adulting easier. ✨How well are you adulting? Take the quiz & find out 👇🏽	False		1.1175668768103597		False	False	True	False	175	True		False	0		2495.574074074074	2502.1296296296296	i, to, the, and, t	54.0	0.5	0.2037037037037037	0.0	
558213489	Personal Training	transformptchi	3937	3872	2859	7571	39	False	False	Chicago, IL	Transform #PersonalTraining of #LincolnPark is a small, private 1-on-1 #training and #fitness facility. Call now for a for a free consultation! (708)-525-6050	False		1.35431969220007		False	False	True	False	1346	False		False	0		0.01	0.12	t, https, co, you, your	100.0	0.0	0.0	0.0	
592678619	ellie, sechan personal wealth manager	kushloey	33622	2339	472	26037	14	False	False	she/they 22!	electronic manic supersonic bionic energy	False		4.955508474576271		False	False	True	False	3237	True		False	0		285.18333333333334	287.1166666666667	t, the, i, https, co	60.0	0.0	0.03333333333333333	0.0	
134503560	your personal jesus	doyoueventechno	38053	858	210	45617	10	False	False		reach out and touch faith	False		4.085714285714285		False	False	True	True	2314	True		False	0		9221.20987654321	9222.617283950618	rt, t, the, https, co	81.0	0.024691358024691357	0.6172839506172839	0.0	
758423624055336960	Personal Nutrition	IPTN_Canada	335	580	160	450	10	True	False	Vancouver, British Columbia	The Institute for Personalized Therapeutic Nutrition is leading change toward a future where food-based treatment of chronic disease is an accessible option.	False		3.625		False	False	True	False	11	False		False	0		5.326315789473684	6.347368421052631	rt, the, to, of, a	95.0	0.22105263157894736	1.7789473684210526	0.0	
1426064288	My Personal Data’s being Harvested	2L_ftf33t	51320	1300	1092	25935	24	False	False		All in all, I’m a stumbling block to some $ multibillionaire’s global domination ambition! https://t.co/GPkjjX52g0	True	https://mastodonapp.uk/@2L3ftf33t	1.1904761904761905		False	False	True	False	4374	True		False	0		0.0	0.0		0.0	0.0	0.0	0.0	
